,userId,movieId,rating,timestamp
8468,57,3429,4.0,965796004
20105,132,3556,4.0,1157924198
38466,264,1028,5.0,1136978605
53624,354,1036,4.0,1200870351
17809,111,135887,3.5,1516151589
21780,141,4973,3.5,1513130212
54541,358,71579,4.0,1339546377
70343,448,128592,1.0,1459258497
95532,600,2858,4.5,1237710044
91406,593,364,3.5,1181007903
99144,608,3273,3.0,1117415430
48738,315,2863,2.0,939920661
33917,232,356,4.0,1076956528
87249,562,6868,3.5,1368896055
60471,391,858,5.0,1030945609
90907,590,3082,3.0,1258415140
51080,330,1610,3.5,1285905311
87307,562,83134,4.0,1368892693
58065,380,164909,4.0,1495475873
32227,220,57368,4.0,1238532883
28043,193,908,5.0,1436558703
82814,525,4816,4.0,1476476817
15511,102,21,3.0,835876107
87516,563,115667,3.5,1448058565
5247,34,6242,3.5,1168811107
45929,304,2567,4.0,929868483
23982,166,5219,4.0,1190826770
93672,599,3478,2.5,1519136288
30660,215,1500,3.0,1260909344
50914,328,112175,3.0,1494211671
56192,372,358,2.0,874416880
31056,217,1022,3.0,955942619
65182,417,49530,4.0,1529283962
8435,57,3030,5.0,965796187
87780,566,553,1.0,849005968
36089,246,26662,4.5,1354134469
26867,182,5095,4.5,1055155071
995,7,8972,2.5,1111552650
41495,282,1028,4.5,1378497546
63059,414,2249,3.0,961438842
75420,476,595,5.0,835021384
12834,82,2628,3.5,1084467885
79931,500,597,1.0,1005527980
58725,382,37386,3.5,1515172603
12754,82,357,3.5,1084467829
12429,78,590,2.0,1252575130
17112,109,175,5.0,841109499
23791,164,3527,5.0,999708257
41609,282,4326,4.0,1378833829
677,6,267,3.0,845554376
15946,104,47,0.5,1053336550
58435,381,31658,5.0,1200824385
100151,610,37382,3.0,1493847685
98537,607,1207,4.0,963079328
74128,474,3708,3.5,1090873598
14120,90,1442,2.0,856354612
30433,212,96079,4.0,1523216972
10798,68,2710,1.0,1158531647
7743,51,7160,5.0,1230929936
5698,41,1721,5.0,1458939738
21724,141,1485,2.5,1513131913
21089,140,23,3.0,967049087
22579,153,112556,3.5,1525548828
26192,182,586,3.5,1063289220
38328,263,2085,3.0,945849913
50553,326,46723,4.5,1322251658
33046,226,3,3.5,1095662861
32768,222,58156,3.5,1391352926
8738,60,805,4.0,1393541754
49097,318,1367,3.0,1259002449
62670,414,1029,4.0,961519005
26813,182,4723,2.5,1063649037
86156,560,778,4.5,1469648003
48346,313,1345,4.0,1030475828
58178,381,1258,4.0,1166891088
31053,217,1019,3.0,955942112
11621,69,260,5.0,1021643144
24385,169,1097,4.0,1078284561
46204,305,6764,3.0,1535125306
75285,475,40629,4.5,1498031019
81979,519,134393,4.0,1518380373
70958,453,1793,4.0,1005966701
40521,274,71500,2.5,1257958549
10084,66,1261,5.0,1099188050
97211,605,2143,3.0,1277176759
9639,64,2115,3.0,1161521395
99735,610,3564,2.0,1493845744
9365,63,49272,4.0,1443368271
27176,184,109848,1.5,1537099051
38943,268,1238,5.0,940183153
31245,217,2082,2.0,955935527
16979,107,140,4.0,829322340
4595,28,34536,2.5,1242288187
46058,305,1587,2.5,1460366541
54245,357,1267,4.0,1348611109
25678,177,72998,2.5,1435524485
76519,480,2640,2.5,1179177858
59209,386,377,3.0,842610286
87611,564,73319,3.5,1478454010
94736,599,72479,3.5,1498501716
75950,477,51939,4.0,1200944545
82008,520,911,4.0,1326687754
68661,448,16,5.0,1019138531
66272,426,79091,5.0,1451080764
41921,286,2997,4.5,1119563197
57366,380,4254,3.0,1494528818
87061,561,112623,3.5,1491091357
55865,369,19,4.0,1237081519
79009,489,40597,2.0,1333656323
86088,559,552,3.0,845476199
50844,328,7438,5.0,1494211182
99142,608,3270,1.0,1117674546
53907,356,1676,3.0,1232430643
33740,230,153,3.5,1196304414
30398,212,69844,3.5,1490121329
21226,140,1246,3.0,942841791
88263,570,454,3.5,1181477413
22189,148,54001,4.0,1482548674
78249,486,10,4.0,839537237
68686,448,180,3.5,1058089154
49826,318,143355,3.5,1512681939
245,2,77455,3.0,1445714941
21757,141,3535,2.5,1513130548
10439,68,377,5.0,1158531516
4843,29,111362,4.5,1405816130
48883,317,6016,3.0,1430361487
47007,307,1917,2.5,1186085264
97320,605,51024,3.5,1277176573
35961,245,2739,3.0,951182630
6239,42,3552,4.0,996258468
60337,390,1381,3.0,1250274702
42956,288,5410,3.0,1050510491
63961,414,5463,4.0,1038842174
53655,354,1584,4.0,1200870455
31893,219,7143,4.0,1194931956
73940,474,2970,3.0,1192327093
70479,448,157122,3.0,1489778727
36166,246,91658,1.0,1355660525
86356,560,8641,4.0,1469650335
1067,8,586,3.0,839463702
92701,599,188,2.5,1498518504
5140,33,1678,5.0,939715414
32422,221,2469,4.5,1111177992
91955,596,8361,1.5,1535708563
55109,365,104374,1.5,1488594747
7794,52,1923,5.0,1468051573
44213,294,2109,3.0,966595774
48160,312,2762,4.0,1043177537
15952,104,342,4.0,1048587404
73679,474,2080,4.0,978575802
58699,382,7570,3.5,1515249554
67390,436,333,3.0,833529821
3414,21,31685,3.5,1418926520
86539,560,102903,1.5,1469649211
64710,414,60126,3.0,1273977938
85678,555,2532,5.0,978841817
67699,438,1429,4.0,1105649973
100131,610,33493,4.0,1479544547
39525,274,1729,4.5,1171172415
7054,47,161582,3.5,1496208845
65030,415,1258,4.0,1382470361
39052,269,783,4.0,850865522
81996,520,468,3.5,1326607897
77221,482,30825,4.0,1105397155
655,6,225,4.0,845553381
19182,124,175,4.0,1336409774
78397,488,971,2.5,1112382415
39256,274,93,3.5,1172024378
57374,380,4344,3.0,1494613148
3674,22,2058,0.5,1268726061
72731,469,2243,4.0,965336980
35625,240,267,5.0,849123027
86312,560,5952,4.0,1469647848
1299,11,1408,5.0,902154383
58475,381,45722,3.5,1164876967
74866,474,8057,3.0,1087832210
7911,53,203,5.0,1237748081
32025,219,56156,2.5,1206231910
43649,292,3147,4.5,1219625228
67973,438,5400,2.5,1105664522
60196,387,44555,4.0,1210488033
12719,81,344,1.0,845299505
28433,198,1617,4.0,1034136028
21080,139,115617,3.0,1453924868
46467,305,89904,4.5,1460303873
63587,414,4033,4.0,1000129365
90753,590,1645,3.0,1258419842
16014,104,1569,4.5,1053336412
55893,369,1101,2.5,1237082926
74233,474,4164,4.0,1002757130
53042,350,785,4.0,864941161
2518,19,1359,3.0,965707983
85661,555,2476,4.0,978823250
40828,275,3175,5.0,1049076601
31792,219,4011,4.5,1194686022
90317,587,1259,4.0,953137911
14594,91,4896,4.0,1112717839
60760,391,4973,5.0,1030824733
34830,233,6377,4.0,1529333689
50084,323,19,2.5,1422640116
18788,121,150,3.0,847655899
5853,41,109374,3.5,1458939514
92837,599,508,3.0,1498523142
58608,382,1388,3.5,1515171363
34539,232,48738,4.0,1234141897
86990,561,73017,4.5,1491095357
13688,89,6863,1.5,1520408334
16823,105,112556,4.0,1446572332
73852,474,2634,3.0,1066055050
99152,608,3361,2.5,1117503046
7918,53,916,5.0,1237748102
17722,111,99114,4.0,1516140887
44570,298,589,4.0,1447584415
753,6,434,4.0,845553200
98248,606,7396,4.5,1171360588
41303,280,2694,4.0,1348532891
13946,89,126088,5.0,1520409176
68450,445,3897,2.0,1454621737
82695,525,1380,4.5,1476478383
53258,352,2324,5.0,1493932019
83929,534,79695,4.0,1459787995
67230,434,4963,4.0,1270604560
31169,217,1616,3.0,955941201
82742,525,2572,4.0,1476477617
62897,414,1721,4.0,961514186
89907,584,22,4.0,834988132
35722,241,2324,4.5,1447536021
75821,477,5952,4.0,1200939884
45545,301,356,4.0,1211377360
58718,382,34048,4.5,1515171073
85976,558,5293,3.0,1035415648
6093,42,2011,4.0,996258769
58232,381,2124,2.5,1167543455
18403,117,266,4.0,844162970
15448,101,223,4.0,968440895
100590,610,98623,3.0,1479542433
52072,339,1682,4.5,1494129636
68620,447,377,3.0,836961038
81867,517,68793,3.0,1487957778
84471,542,4370,5.0,1163387701
88256,570,364,3.5,1181477198
55968,369,5902,4.0,1237081985
56709,377,2311,4.5,1340342352
61265,401,152081,4.0,1510449426
85073,552,3785,2.5,1112151326
49721,318,96020,4.0,1424456290
70463,448,152083,3.0,1488023561
32698,222,4084,3.0,1391346772
66082,425,3147,4.0,1106483058
81314,514,4246,4.0,1533872665
66037,425,2003,3.0,1085490963
63766,414,4734,2.0,1015947680
95394,600,2036,2.0,1237760527
3629,21,130450,3.0,1452051910
21186,140,1005,3.0,1032259036
83785,534,30825,5.0,1459787999
23933,166,2028,4.5,1189038178
56239,372,861,2.0,874416032
85458,555,1307,5.0,978820632
1154,10,7151,3.0,1455302670
80407,509,1015,3.0,1435992799
12263,75,44199,3.0,1158968109
91317,592,160,3.0,837350111
20905,139,3996,2.0,1453924123
86396,560,37733,4.5,1469650578
49949,321,356,5.0,843212439
6778,45,3408,4.0,953759873
61050,396,6377,4.5,1111688617
3035,20,1907,5.0,1054038097
19471,125,106920,4.0,1474283659
80857,510,497,1.5,1141158809
13991,89,139157,4.5,1520409499
15057,96,454,4.0,964774139
19326,125,26680,5.0,1474141776
61919,410,2133,4.0,990910372
79174,490,8638,4.0,1328145210
98909,608,1500,4.0,1117336725
13465,86,66097,4.5,1344192837
5456,39,47,3.0,974789632
53649,354,1407,4.0,1200870846
35069,234,3054,3.0,1004409868
70375,448,134158,1.5,1459596384
67041,432,80219,3.0,1335141363
64821,414,84954,4.0,1489536931
15753,103,4019,5.0,1431968894
34973,234,1198,4.0,1004407958
87244,562,6323,4.5,1368893132
26367,182,1649,3.5,1075801066
16594,105,45517,4.0,1446750331
44190,294,2006,2.0,966634057
56905,380,163,5.0,1493420576
9033,62,91500,4.0,1521490055
11183,68,8784,4.5,1158532121
60973,395,168,3.0,841503984
67112,434,527,5.0,1270604461
33918,232,364,3.5,1182910390
20646,136,188,5.0,832451540
41061,278,3148,4.0,1193753174
55900,369,1256,4.0,1236830438
5479,39,1036,4.0,974788126
59388,387,1125,4.0,1094877800
6920,47,62,3.0,1496205312
90190,586,95510,4.5,1529900260
97828,606,2908,4.0,1175637586
67239,434,5418,4.0,1270604720
14691,91,8910,2.0,1112711993
1910,18,2000,4.0,1455529833
88574,572,1210,5.0,945888944
47878,309,2186,4.0,1166068887
18240,115,3037,5.0,970838871
29581,202,1663,4.0,974923806
33519,226,45447,4.0,1164616630
78666,489,1569,3.5,1332775077
62930,414,1883,3.0,1073681748
98853,608,1091,0.5,1117415583
13850,89,87834,5.0,1520409450
90874,590,2795,3.5,1258420137
81484,515,2028,5.0,1513601986
91028,590,4855,3.5,1258427324
57230,380,2791,4.0,1508347027
20940,139,5481,1.0,1453924369
33140,226,1005,3.0,1095712905
86430,560,51086,3.0,1469651231
61716,409,39,4.0,968979119
24686,171,861,5.0,866905882
79504,495,150,4.5,1458635325
93966,599,4978,3.5,1498501334
47088,307,2423,2.5,1186087939
39961,274,5094,2.0,1197187880
52240,339,59126,3.5,1460184202
18394,117,235,3.0,844163082
100480,610,82459,4.0,1479544338
41544,282,2329,4.5,1378495649
94932,599,104017,0.5,1519369145
22792,156,1172,4.0,939853418
37822,256,30707,4.0,1446580296
74873,474,8154,2.5,1087832488
47259,307,4371,0.5,1186085569
36344,248,58559,2.5,1534591738
71989,462,168250,5.0,1488169576
63120,414,2406,4.0,961514035
23367,160,1270,5.0,977143765
38046,260,2997,4.5,1109408987
92027,596,71535,3.5,1535827216
70045,448,94953,2.0,1364126046
85990,559,32,3.0,845475965
76118,479,2296,2.0,1039362699
42792,288,3525,1.0,975692736
74177,474,3966,3.5,1080568482
86503,560,81383,2.5,1469675874
99314,608,5219,4.5,1117506844
26447,182,2183,3.5,1077804728
47787,308,8368,5.0,1421375078
40223,274,30707,4.0,1171491999
68270,440,48774,3.5,1237569047
8580,58,368,4.0,847718937
24303,168,7333,4.5,1306802841
84360,541,349,5.0,835642942
617,6,146,4.0,845555607
79223,490,88125,3.5,1324376714
47573,307,40815,3.5,1189455996
84815,551,377,4.0,1504926029
35251,237,63082,3.5,1411233897
9201,63,1073,3.0,1443201192
79955,500,1914,1.0,1005527980
82491,524,32,3.0,851608466
59597,387,2302,2.5,1117415238
24628,170,553,4.0,840381134
46963,307,1409,0.5,1186083427
97014,603,4708,4.0,1002403424
22822,156,1256,5.0,946798960
39089,270,708,3.0,853918849
58067,380,166528,5.0,1493419871
58024,380,122922,5.0,1493423214
79524,495,1059,5.0,1458636903
39281,274,239,3.0,1172023946
38275,263,809,2.0,941590939
10151,66,2420,4.0,1113188454
76589,480,3448,4.0,1179161985
45509,300,2959,4.5,1425351831
10890,68,3477,3.5,1275957187
36856,249,45447,3.5,1354896324
10474,68,589,3.5,1158531164
32156,220,3671,4.5,1230055298
26277,182,1224,5.0,1054780420
94988,599,121035,2.0,1498531204
100300,610,57504,4.5,1493847901
91445,593,2291,3.0,1181008449
60067,387,7573,2.5,1117431660
17383,111,4011,3.0,1519415306
78812,489,3489,4.0,1332704658
3678,22,2723,2.0,1268726093
14942,95,2396,4.0,1105400670
94258,599,7360,3.0,1498525728
77043,480,47646,4.0,1179166063
5655,40,610,4.0,832059622
49632,318,79695,3.0,1325441990
7278,50,49272,2.5,1514238317
95505,600,2692,3.5,1237713217
35947,244,3811,5.0,975074928
79648,495,39446,0.5,1458636797
17676,111,83349,3.5,1516156322
86513,560,88125,3.0,1469648381
19738,129,2959,4.0,1167376127
64201,414,6810,2.5,1064941816
34519,232,46970,3.5,1218166485
62420,414,288,3.0,961516204
63732,414,4591,3.0,1026225501
47572,307,40723,1.5,1186259790
52483,342,2490,3.0,1042822170
38575,265,1584,3.0,965314867
7129,50,903,4.0,1519140456
43129,288,47261,2.5,1179763054
66801,432,25,4.5,1315243647
75981,477,60037,3.5,1213853948
98236,606,7215,3.5,1171821842
45478,299,1258,4.0,974620404
13836,89,82167,2.0,1520408621
57932,380,95875,3.0,1493420881
8025,56,434,3.0,835799140
54561,359,590,4.0,1198112005
42645,288,2728,3.0,979163780
8812,62,1203,5.0,1521822604
82965,525,54503,3.5,1476479550
37616,254,4226,4.5,1180446520
49256,318,4973,4.0,1235502945
87895,567,48394,3.0,1525286819
47459,307,7259,0.5,1189607547
12857,82,3948,4.0,1084466246
17843,111,160567,4.5,1516154665
11616,68,166528,4.5,1526947652
76792,480,6367,2.5,1179164524
42748,288,3250,2.0,976121266
44831,298,4975,2.5,1447598249
38187,262,36,5.0,840305940
27856,189,76093,4.0,1439465149
88070,567,118997,1.0,1525289397
44558,298,344,3.0,1449756170
75611,477,1953,4.5,1202061205
11342,68,53125,4.5,1198454572
13006,83,3159,5.0,1332838031
8869,62,5388,4.5,1530310806
7002,47,51931,5.0,1496205747
83714,534,4446,4.0,1459792431
24687,171,869,4.0,866904597
80329,507,39,3.0,838964728
60524,391,1208,5.0,1030945408
64619,414,52724,3.0,1216149948
88471,571,2119,1.0,966901423
48747,316,342,4.0,1111493114
36574,249,2762,4.0,1346757730
90699,590,1270,4.5,1258420500
75792,477,5103,3.5,1201075961
3902,24,6,4.5,1458941767
4876,30,115617,5.0,1500370457
27221,184,168090,4.0,1537107995
35836,243,356,4.0,837155178
19379,125,63276,4.5,1474470262
45004,298,8983,2.5,1449592370
100651,610,105801,3.0,1493848951
5872,41,139385,4.0,1458943547
4109,27,1207,5.0,962686825
48419,313,2116,5.0,1030474930
55897,369,1208,3.0,1237082914
89202,577,2947,5.0,945967393
29679,202,2916,3.0,974918744
5480,39,1073,3.0,974789854
85659,555,2473,2.0,978823569
20204,132,7323,3.0,1157924142
36430,249,780,4.0,1353801108
98668,608,3,2.0,1117504413
6689,45,2231,5.0,1121724098
46720,306,160080,4.0,1518380293
48952,317,88129,4.0,1430513016
91204,590,55247,2.5,1258418344
93416,599,2424,2.5,1498516969
49613,318,76251,4.0,1312876226
74328,474,4686,1.0,1007320842
14461,91,2723,3.5,1112716711
904,7,1270,5.0,1106635681
55219,367,357,2.0,997812337
1718,17,1358,3.0,1322629202
90882,590,2915,3.0,1260910900
16957,106,69844,5.0,1467360420
78207,484,71268,5.0,1342300642
41041,277,1073,3.0,861812827
28869,199,6215,3.0,1082556845
67402,436,370,2.0,833530619
49675,318,87444,3.5,1319291673
4041,26,150,3.0,836950245
34423,232,35836,3.5,1206992597
67284,434,48774,5.0,1270604031
5445,38,585,3.0,841341570
51409,332,1214,4.5,1352672064
58918,384,2262,3.0,993555974
42861,288,3959,3.0,975691456
74323,474,4672,3.5,1053021423
35070,234,3114,5.0,1004409347
96836,603,3167,4.0,953927019
6135,42,2478,5.0,996259254
11317,68,49772,2.5,1267237736
15528,102,236,3.0,835876272
11714,70,3730,4.5,1355185412
20453,135,1584,3.0,1009691695
43778,292,45722,4.0,1306584101
82201,521,802,4.0,852713294
56740,377,4571,3.5,1340341917
45383,298,104374,2.5,1447558912
83681,534,2706,4.5,1459787999
9357,63,38038,5.0,1443200867
46336,305,57669,5.0,1460135958
86517,560,89804,4.0,1469653923
20562,135,3255,3.0,1009691959
55349,367,3797,4.0,997814281
25751,177,91630,3.5,1435525468
11808,73,1,4.5,1464196374
48230,312,5812,4.0,1043177830
13646,89,4023,3.0,1520408456
20111,132,3863,3.0,1157978804
7627,51,2901,5.0,1230931113
77886,483,91128,4.0,1415577581
40575,275,1,5.0,1049076484
84431,542,1282,4.0,1163386662
74147,474,3801,4.0,1123505456
6586,45,1127,4.0,950740896
89541,580,3681,3.0,1167859516
73817,474,2469,3.0,1046887465
16866,105,134849,4.0,1447574669
33400,226,5378,3.5,1095663389
28105,195,318,5.0,974709608
5222,34,3624,4.0,1166464079
50029,322,2231,3.5,1217677374
97679,606,1918,0.5,1171229121
29927,205,81834,4.0,1519900899
54356,357,3270,4.0,1348611585
45813,304,832,3.0,881428022
5666,41,357,4.0,1459368628
28323,197,1213,3.0,947462347
91616,594,2488,0.5,1108950689
63690,414,4380,5.0,1016462828
12648,80,60030,4.5,1377391494
85283,554,2804,4.0,944901599
82219,522,356,3.5,1253344654
86794,561,3105,4.0,1491095056
1618,16,1276,4.0,1377477457
48893,317,8665,4.0,1430364889
84285,540,47,4.5,1179109020
50684,328,356,3.0,1494207226
54640,360,1647,2.0,884997699
7589,51,2407,3.5,1230932254
68198,438,43928,0.5,1142284007
7560,51,2148,4.0,1230931293
95894,601,3000,4.0,1521467860
15767,103,4873,5.0,1431970392
12774,82,788,3.5,1084467942
15666,103,1387,4.0,1431957264
74560,474,6232,4.0,1100292003
71170,454,2076,3.0,1279547281
87009,561,84772,3.0,1491094542
82288,522,2997,4.5,1253345736
81421,514,91529,3.0,1533954295
64327,414,8783,3.5,1122932067
44093,294,1049,3.0,966634119
78853,489,4084,2.5,1333232785
73898,474,2797,4.0,1100291863
76070,479,736,3.0,1039367699
38873,267,2396,5.0,959808960
46400,305,70286,4.5,1460222144
14392,91,2019,4.5,1112711080
68179,438,34150,3.0,1120969146
40951,275,5464,2.0,1049079480
60665,391,2762,2.0,1030944152
65899,425,150,3.0,1085477188
86505,560,82202,1.0,1469655294
49456,318,51662,3.5,1256504090
55903,369,1298,4.0,1236830423
42629,288,2640,3.5,1054569165
66867,432,1911,2.0,1315242291
23070,156,7063,4.5,1106881185
68192,438,40583,4.5,1135624839
95558,600,3083,4.0,1237743428
38593,265,2028,4.0,965316313
30236,211,48774,3.5,1350912813
50982,330,350,4.0,1285905474
38356,263,2763,4.0,940383050
6857,45,7294,4.0,1091305810
37196,249,95207,3.0,1363350137
45479,299,1387,4.0,974620404
99237,608,4214,1.5,1117506942
33319,226,3489,3.0,1160004655
23516,160,2530,1.0,971114422
24273,168,1375,2.0,1306793541
27802,188,919,5.0,962560143
50639,327,1304,5.0,1234787893
22592,153,166461,2.0,1525552615
64652,414,55080,4.0,1273977421
5940,42,415,2.0,996215738
5164,33,2294,3.0,939646982
91550,594,597,5.0,1109035699
45246,298,76093,3.0,1447518074
18652,119,73017,4.5,1438439656
39658,274,2555,2.0,1172026308
46342,305,59315,4.5,1518197989
18730,119,132157,3.5,1439495525
39236,274,19,4.0,1171934796
31141,217,1518,3.0,956195083
63748,414,4643,4.0,997278272
86184,560,1580,4.0,1469648432
30284,212,1059,3.0,1500932314
38155,261,3979,3.5,1404881060
72139,464,33493,5.0,1275549429
80400,509,653,3.0,1435992846
89054,576,3082,4.5,1358151480
85725,555,2877,1.0,978746031
86379,560,31123,2.5,1469675558
20440,135,1429,4.0,1009692901
87312,562,91485,4.0,1368896280
47959,310,2518,4.0,1078649121
2072,18,40819,4.0,1455050836
9425,63,115617,5.0,1443199933
27871,190,4447,3.5,1504310123
44754,298,3785,2.0,1449592090
14558,91,4084,2.5,1112716652
50269,325,1234,4.0,1039398929
5376,37,1073,4.0,845239522
10199,66,3262,4.0,1113188681
96217,603,492,4.0,963178398
41193,279,96079,5.0,1506395734
44891,298,5991,2.5,1447598234
38909,268,213,5.0,940180585
88658,572,2788,5.0,945892511
70940,453,1617,4.0,972621207
24250,168,1193,4.5,1306801716
96163,603,260,4.0,953926816
42577,288,2407,3.5,1054568795
66624,428,5952,3.5,1111487925
42680,288,2918,3.5,1054568946
51556,332,7766,4.0,1352674260
76851,480,7438,4.0,1179162518
61029,396,293,5.0,1111688614
27533,187,16,4.0,1161849621
51092,330,1961,4.0,1285905211
51524,332,4993,4.0,1352672138
21729,141,1682,3.0,1513130947
13773,89,56587,2.5,1520408928
99315,608,5220,3.5,1117415731
286,3,3949,0.5,1306464245
39395,274,1015,3.5,1171932130
61327,403,1266,4.0,1225243624
54307,357,2115,4.0,1348612216
40050,274,6378,4.0,1171756125
37652,254,33154,4.0,1180563978
81110,514,596,4.0,1533872889
78834,489,3827,2.0,1333232046
1316,11,1882,2.0,901200143
45452,298,134528,0.5,1458650132
44964,298,7367,0.5,1447599043
97927,606,3798,2.0,1173395727
6704,45,2504,4.0,951170710
10547,68,1197,5.0,1158531521
10349,67,6377,4.0,1501273885
89757,581,2571,3.5,1447007088
83083,525,120807,4.0,1476482591
52669,345,1186,3.0,1342826752
91160,590,35836,2.0,1258419697
4500,28,6537,4.0,1234516415
54855,363,260,2.0,1502584358
16072,104,3751,4.0,1065511589
16045,104,2581,4.0,1056228899
93556,599,2995,1.5,1498504642
27333,186,748,4.0,1031080101
36350,248,102903,4.5,1534591663
59866,387,4697,2.0,1177044414
48365,313,1513,4.0,1030558439
80128,503,4450,3.0,1335219642
1068,8,587,3.0,839463702
89261,579,838,5.0,958880131
25363,177,6212,2.5,1435836853
97955,606,4062,3.5,1171365322
62225,412,2762,3.0,939113589
28979,200,1035,3.5,1229887412
68503,446,45,3.0,843839593
48716,315,1035,4.0,939919700
37937,258,72641,3.0,1534892552
9793,64,4701,3.0,1161559669
50162,323,109374,2.0,1422640790
64908,414,115617,3.5,1489536909
50558,326,49530,5.0,1322251786
51117,330,2716,4.0,1285905183
28753,199,2316,2.0,940544320
12698,80,100810,4.0,1377391131
67719,438,1639,4.0,1105667027
23140,159,377,3.0,1508640341
39677,274,2700,4.0,1171934928
79040,489,52952,3.5,1333657357
60655,391,2696,5.0,1032390126
96200,603,388,4.0,963179452
65482,420,1527,3.5,1218207462
12643,80,56174,4.5,1377308393
97632,606,1527,4.0,1171325944
34818,233,4973,4.0,1448816384
559,5,608,3.0,847435258
30080,210,7810,4.0,1527266181
66049,425,2329,4.0,1085492359
73315,474,934,3.0,1060606681
30595,213,78499,4.5,1316196160
45112,298,54281,3.0,1447517383
65700,422,4022,4.0,993688493
2543,19,1485,3.0,965707044
63058,414,2248,5.0,961513862
88632,572,2028,5.0,945889361
65366,419,3755,4.0,1350347818
43960,294,6,3.0,966597476
37084,249,81591,4.0,1346847469
17927,112,253,4.5,1513989915
17967,112,109487,5.0,1444606663
38763,266,1573,4.0,945670207
89930,584,227,4.0,834988106
34471,232,42728,2.5,1206995969
81164,514,1388,3.0,1533874773
69375,448,4654,1.5,1154785482
36697,249,5459,3.5,1353800103
68700,448,344,3.0,1019128536
31025,217,809,2.0,955941990
86750,561,2407,3.0,1491092367
47267,307,4534,2.0,1187192106
22066,144,3037,2.5,1136813331
9213,63,1202,4.0,1443200054
59592,387,2278,3.0,1151138931
66611,428,5445,3.5,1111487560
39253,274,86,3.5,1171828191
90204,586,106487,3.5,1529899511
49167,318,2858,3.5,1254132829
65224,418,1247,4.5,1461866082
83591,534,223,4.0,1465036485
9746,64,3617,3.0,1161559953
60687,391,3081,3.0,1030945348
98669,608,10,4.0,1117408486
14677,91,8016,3.5,1112711716
45771,304,318,4.0,931811802
100460,610,79879,3.0,1493848322
45932,304,2628,5.0,929868483
5639,40,435,3.0,832059189
34945,234,577,3.0,1004409190
34514,232,46322,2.0,1170903278
46792,307,333,3.0,1186162123
98625,607,3016,4.0,963079559
64540,414,46974,3.0,1166460028
63184,414,2615,2.0,961515355
72901,469,3702,3.0,965333831
41004,276,728,4.0,858350916
77752,483,36708,4.0,1204277661
100614,610,101864,2.5,1493846142
3916,24,780,3.5,1458942032
46002,305,953,4.0,1516130661
22413,152,85414,3.0,1450867595
63780,414,4815,3.0,1020178623
36024,246,2716,3.0,1354133722
55374,367,4153,3.0,997814114
32469,221,3681,4.5,1119983984
80671,509,53956,3.0,1436101754
35376,239,1246,4.0,1221158923
62180,412,1288,4.0,939114397
94244,599,7153,3.0,1498526223
30428,212,91658,4.0,1490115401
87207,562,3510,4.0,1368892051
16748,105,91500,4.0,1446749940
30280,212,750,3.0,1523216878
690,6,292,4.0,845553253
82365,522,70286,4.5,1253343721
86914,561,8784,3.5,1491095129
24418,169,2012,4.5,1078284904
58019,380,122906,3.5,1536872699
83345,528,593,4.0,1391735957
48077,312,1222,5.0,1043177268
90015,585,2959,5.0,1307417775
79892,499,2644,2.5,1289960027
3990,24,64969,3.0,1458941086
28810,199,3328,3.0,1094309752
9794,64,4720,3.5,1161528797
93107,599,1380,3.0,1498524887
40329,274,45447,3.0,1173041093
49466,318,53993,3.0,1432312423
26577,182,3053,4.5,1054782897
65975,425,1148,3.5,1085490686
16880,105,141844,4.5,1446773905
88514,571,3499,4.0,966900228
35854,243,736,5.0,837155436
40436,274,57368,3.0,1208200744
16104,104,5296,3.0,1048590485
76897,480,8983,3.5,1179162240
97824,606,2858,4.5,1171323814
57616,380,27311,5.0,1495475718
77053,480,49280,4.5,1179164024
95126,600,160,2.5,1237857208
66691,429,274,4.0,828124616
22441,153,788,0.5,1525552753
74833,474,7728,4.0,1083765473
82126,520,5903,3.5,1326687635
96247,603,599,5.0,1002403371
36436,249,908,4.0,1367765751
63418,414,3461,3.0,961437472
85243,554,1276,5.0,944902251
66984,432,33660,4.0,1328050169
66569,428,4022,2.0,1111489649
61119,398,82459,4.0,1311207875
21107,140,193,2.0,973800069
36357,248,122912,4.0,1534591940
70665,452,608,5.0,1019581156
49152,318,2529,4.0,1270753709
48904,317,44555,4.0,1430517214
35633,240,316,4.0,849122130
79580,495,3977,2.0,1458636409
15880,103,78469,2.5,1440773258
68311,441,71535,4.0,1449070535
38645,265,3362,2.0,965316504
49301,318,6711,4.0,1270751726
73033,472,1693,4.0,1345842979
93271,599,1991,2.0,1498510435
22679,155,3615,5.0,963872125
79916,500,260,4.0,1005527309
66783,431,485,2.5,1267051816
78851,489,4027,2.5,1333101702
73629,474,1952,4.0,1085403482
40860,275,3591,5.0,1049077099
31854,219,5621,1.0,1194740396
64993,415,50,4.5,1382469955
23106,158,1093,3.0,1290764776
61799,409,2779,3.0,967920162
75125,474,45210,4.5,1165539972
54620,359,55247,2.5,1196791300
91350,592,364,5.0,837350033
61620,408,6595,3.5,1468361259
92431,597,2040,4.0,941640873
53738,354,4246,3.5,1200870637
92624,599,2,2.5,1498514085
12816,82,2004,3.0,1084521367
47232,307,4090,2.5,1186173563
43277,290,1097,5.0,974939555
26614,182,3300,3.5,1054780055
28019,192,292,4.0,835128874
18631,119,56174,4.5,1455448369
50398,325,3461,4.0,1039395609
